delivery_id,order_id,delivery_distance_km,preparation_time_min,delivery_time_min,tip_amount,delivery_status
DLY049150,O006950,2.42,20,31.4,79.13,Delivered
DLY049151,O039650,4.03,19,39.4,54.01,Delivered
DLY049152,O013052,2.43,20,37.1,35.09,Delivered
DLY049153,O015782,5.74,19,64.0,48.7,Delivered
DLY049154,O026699,4.95,10,52.2,76.09,Delivered
DLY049155,O037442,2.01,25,46.3,39.37,Delivered
DLY049156,O012174,6.09,15,0.0,0.0,Failed
DLY049157,O039765,2.75,26,42.3,12.53,Delivered
DLY049158,O001253,4.34,21,32.1,34.91,Delivered
DLY049159,O044239,4.74,24,0.0,0.0,Failed
DLY049160,O015255,2.98,41,83.8,9.3,Delivered
DLY049161,O019759,3.29,30,48.4,13.11,Delivered
DLY049162,O019199,3.38,23,0.0,0.0,Failed
DLY049163,O022929,0.68,23,36.7,6.87,Delivered
DLY049164,O042809,2.07,15,49.8,18.51,Delivered
DLY049165,O037627,2.51,14,26.0,19.43,Delivered
DLY049166,O024286,3.32,50,74.9,67.32,Delivered
DLY049167,O041349,4.57,24,39.5,28.5,Delivered
DLY049168,O008428,4.28,18,54.4,94.46,Delivered
DLY049169,O042945,2.38,13,40.1,13.26,Delivered
DLY049170,O037132,3.95,34,65.3,10.11,Delivered
DLY049171,O032050,2.26,24,37.6,81.85,Delivered
DLY049172,O028539,2.17,37,54.0,13.95,Delivered
DLY049173,O043126,4.43,19,41.1,13.42,Delivered
DLY049174,O014490,3.71,24,51.6,33.88,Delivered
DLY049175,O007240,2.39,22,50.5,72.02,Delivered
DLY049176,O047199,3.44,19,49.4,44.54,Delivered
DLY049177,O036188,8.07,22,56.8,66.54,Delivered
DLY049178,O026658,3.42,20,54.0,42.65,Delivered
DLY049179,O042784,3.58,32,64.5,19.32,Delivered
DLY049180,O049526,4.24,28,75.8,97.22,Delivered
DLY049181,O037745,4.96,13,42.9,4.86,Delivered
DLY049182,O004545,3.28,27,47.0,37.62,Delivered
DLY049183,O021950,6.36,22,46.6,13.87,Delivered
DLY049184,O017101,6.5,26,78.2,56.83,Delivered
DLY049185,O045107,4.62,37,59.1,57.25,Delivered
DLY049186,O034817,1.28,30,56.4,43.44,Delivered
DLY049187,O038766,2.26,35,63.9,109.46,Delivered
DLY049188,O048213,5.68,24,45.4,23.57,Delivered
DLY049189,O013457,1.81,19,46.1,42.67,Delivered
DLY049190,O032202,11.26,28,88.3,37.48,Delivered
DLY049191,O004810,2.51,22,42.6,32.81,Delivered
DLY049192,O010917,5.41,27,74.6,47.9,Delivered
DLY049193,O003637,2.29,14,46.1,99.65,Delivered
DLY049194,O023525,2.87,17,40.9,11.22,Delivered
DLY049195,O023575,6.63,22,0.0,0.0,Failed
DLY049196,O015107,4.01,23,40.2,38.23,Delivered
DLY049197,O038758,1.15,25,53.1,79.39,Delivered
DLY049198,O009861,10.12,20,73.1,19.17,Delivered
DLY049199,O049924,2.96,21,52.2,238.5,Delivered
DLY049200,O018385,10.89,26,93.4,139.83,Delivered
DLY049201,O012764,2.08,11,53.0,134.0,Delivered
DLY049202,O029190,2.2,40,67.3,55.2,Delivered
DLY049203,O047927,4.29,10,63.5,39.14,Delivered
DLY049204,O040944,0.77,10,32.8,45.21,Delivered
DLY049205,O000405,5.94,47,82.5,69.29,Delivered
DLY049206,O000385,0.59,20,41.0,22.71,Delivered
DLY049207,O008703,3.87,19,34.5,80.93,Delivered
DLY049208,O040035,6.39,21,55.3,18.62,Delivered
DLY049209,O010345,1.37,14,57.6,22.25,Delivered
DLY049210,O018018,3.37,30,54.3,67.39,Delivered
DLY049211,O020385,2.14,25,0.0,0.0,Failed
DLY049212,O046541,0.5,22,33.5,21.47,Delivered
DLY049213,O021169,5.1,28,57.9,100.68,Delivered
DLY049214,O006939,2.16,27,50.2,77.58,Delivered
DLY049215,O006971,9.88,32,77.9,122.2,Delivered
DLY049216,O020310,5.26,20,0.0,0.0,Failed
DLY049217,O004159,3.94,18,47.4,65.39,Delivered
DLY049218,O023834,7.25,41,69.7,16.41,Delivered
DLY049219,O049391,7.32,34,0.0,0.0,Failed
DLY049220,O046319,5.42,33,84.8,32.44,Delivered
DLY049221,O008416,9.91,34,89.1,13.49,Delivered
DLY049222,O034962,1.6,30,51.2,12.99,Delivered
DLY049223,O027713,4.94,21,70.6,17.41,Delivered
DLY049224,O001016,1.48,24,56.4,123.66,Delivered
DLY049225,O037893,7.38,23,62.1,19.95,Delivered
DLY049226,O029549,4.53,30,42.3,187.13,Delivered
DLY049227,O023794,5.03,10,57.8,32.38,Delivered
DLY049228,O019256,2.76,16,63.6,50.68,Delivered
DLY049229,O000010,10.93,17,68.8,63.25,Delivered
DLY049230,O010137,0.5,16,27.4,44.85,Delivered
DLY049231,O004805,2.87,35,70.1,9.39,Delivered
DLY049232,O005714,4.14,47,71.5,12.26,Delivered
DLY049233,O045446,1.24,11,19.9,100.99,Delivered
DLY049234,O034350,1.32,24,52.4,34.44,Delivered
DLY049235,O027533,4.31,18,32.3,20.96,Delivered
DLY049236,O017309,5.7,22,56.3,36.05,Delivered
DLY049237,O031472,6.43,11,51.5,103.34,Delivered
DLY049238,O035548,2.03,37,75.3,13.79,Delivered
DLY049239,O013217,4.05,27,0.0,0.0,Failed
DLY049240,O038089,3.93,41,62.3,57.71,Delivered
DLY049241,O040081,1.7,24,38.4,43.21,Delivered
DLY049242,O047606,5.33,17,46.9,18.97,Delivered
DLY049243,O038811,7.21,14,60.3,22.18,Delivered
DLY049244,O020160,2.64,7,23.0,57.94,Delivered
DLY049245,O004836,5.21,15,62.4,73.87,Delivered
DLY049246,O037733,2.43,8,24.6,41.03,Delivered
DLY049247,O027356,2.68,21,59.4,143.45,Delivered
DLY049248,O033308,0.56,38,60.4,65.77,Delivered
DLY049249,O031922,2.36,22,54.8,16.39,Delivered
DLY049250,O040252,1.46,25,33.5,46.81,Delivered
DLY049251,O019130,0.97,37,61.3,23.58,Delivered
DLY049252,O036488,5.07,15,61.6,100.4,Delivered
DLY049253,O046428,7.01,17,68.5,149.13,Delivered
DLY049254,O009338,7.63,25,57.5,35.81,Delivered
DLY049255,O029704,3.42,21,34.2,130.77,Delivered
DLY049256,O000668,3.84,12,42.1,13.09,Delivered
DLY049257,O023960,1.23,19,0.0,0.0,Failed
DLY049258,O024934,3.13,29,64.1,18.02,Delivered
DLY049259,O021448,2.56,24,57.1,28.45,Delivered
DLY049260,O011024,4.48,40,83.7,17.35,Delivered
DLY049261,O010976,3.12,18,29.1,13.47,Delivered
DLY049262,O034122,3.86,37,53.8,110.22,Delivered
DLY049263,O013324,2.27,28,37.7,27.85,Delivered
DLY049264,O007115,1.08,21,69.5,9.57,Delivered
DLY049265,O024505,1.44,31,61.0,26.56,Delivered
DLY049266,O041431,2.68,44,68.8,28.44,Delivered
DLY049267,O019088,2.55,19,26.6,56.49,Delivered
DLY049268,O003331,3.24,47,80.9,14.12,Delivered
DLY049269,O040822,2.19,21,51.4,16.22,Delivered
DLY049270,O044598,2.86,23,49.9,14.31,Delivered
DLY049271,O042357,8.53,22,60.8,43.02,Delivered
DLY049272,O038414,5.14,29,84.3,44.66,Delivered
DLY049273,O017641,0.62,22,20.4,51.66,Delivered
DLY049274,O006191,3.28,9,30.9,57.88,Delivered
DLY049275,O048530,5.96,22,60.8,48.34,Delivered
DLY049276,O044473,4.22,15,57.0,28.64,Delivered
DLY049277,O013844,10.21,27,66.6,17.52,Delivered
DLY049278,O030355,2.41,23,58.1,38.43,Delivered
DLY049279,O025827,2.75,17,33.6,43.61,Delivered
DLY049280,O021733,4.05,14,43.1,121.69,Delivered
DLY049281,O011004,1.24,23,41.3,81.52,Delivered
DLY049282,O027861,3.98,15,0.0,0.0,Failed
DLY049283,O027510,3.47,37,49.1,12.87,Delivered
DLY049284,O020560,0.89,13,14.0,22.29,Delivered
DLY049285,O037679,3.2,11,40.1,39.89,Delivered
DLY049286,O034621,2.49,22,44.4,11.03,Delivered
DLY049287,O022701,2.67,32,46.1,10.69,Delivered
DLY049288,O045741,4.38,33,67.7,11.84,Delivered
DLY049289,O036396,3.61,38,73.9,10.0,Delivered
DLY049290,O002106,2.94,22,0.0,0.0,Failed
DLY049291,O049286,0.65,37,47.9,21.64,Delivered
DLY049292,O046197,15.15,19,97.0,29.19,Delivered
DLY049293,O037798,1.36,34,0.0,0.0,Failed
DLY049294,O017313,1.04,16,41.8,7.5,Delivered
DLY049295,O033592,1.36,26,45.3,59.48,Delivered
DLY049296,O023961,2.6,15,49.7,19.38,Delivered
DLY049297,O028017,3.36,19,66.8,20.85,Delivered
DLY049298,O034300,4.32,21,35.7,138.66,Delivered
DLY049299,O033983,1.37,23,0.0,0.0,Failed
DLY049300,O000505,5.23,24,63.6,18.61,Delivered
DLY049301,O014684,5.48,21,47.8,66.43,Delivered
DLY049302,O042957,3.88,7,35.8,56.14,Delivered
DLY049303,O039299,1.58,17,28.8,8.53,Delivered
DLY049304,O042919,4.55,35,68.2,12.96,Delivered
DLY049305,O042345,5.12,22,50.1,26.01,Delivered
DLY049306,O025471,4.09,15,0.0,0.0,Failed
DLY049307,O013117,6.49,22,83.4,23.49,Delivered
DLY049308,O030356,4.89,26,56.0,12.59,Delivered
DLY049309,O003710,2.2,30,57.0,40.51,Delivered
DLY049310,O049509,5.34,24,65.8,36.93,Delivered
DLY049311,O021234,3.12,23,41.3,8.78,Delivered
DLY049312,O004749,4.96,54,98.9,75.3,Delivered
DLY049313,O020653,3.14,12,44.5,217.24,Delivered
DLY049314,O044483,0.64,30,0.0,0.0,Failed
DLY049315,O015486,1.98,28,53.4,199.73,Delivered
DLY049316,O028711,1.94,31,40.0,108.7,Delivered
DLY049317,O028179,11.58,11,63.0,11.7,Delivered
DLY049318,O025290,2.8,24,35.4,44.29,Delivered
DLY049319,O026791,11.73,17,0.0,0.0,Failed
DLY049320,O038070,1.62,25,50.0,117.86,Delivered
DLY049321,O006589,7.0,23,55.1,181.76,Delivered
DLY049322,O034579,12.59,23,0.0,0.0,Failed
DLY049323,O019871,2.71,27,54.2,9.82,Delivered
DLY049324,O023804,2.09,13,24.3,58.72,Delivered
DLY049325,O035910,2.57,11,33.3,16.98,Delivered
DLY049326,O025732,5.95,13,53.1,93.29,Delivered
DLY049327,O001325,2.71,22,29.6,62.99,Delivered
DLY049328,O037081,4.71,17,60.9,35.88,Delivered
DLY049329,O040263,2.36,24,41.1,64.11,Delivered
DLY049330,O026257,1.6,37,45.7,51.18,Delivered
DLY049331,O041460,3.22,30,0.0,0.0,Failed
DLY049332,O017750,1.35,27,32.8,109.64,Delivered
DLY049333,O026433,5.49,20,0.0,0.0,Failed
DLY049334,O042349,4.07,24,69.5,229.01,Delivered
DLY049335,O013808,5.15,28,78.5,8.15,Delivered
DLY049336,O028296,2.27,19,39.7,16.56,Delivered
DLY049337,O026963,6.91,30,67.6,17.88,Delivered
DLY049338,O022557,9.35,28,89.0,18.45,Delivered
DLY049339,O017925,1.55,30,37.1,7.24,Delivered
DLY049340,O019066,7.4,18,44.7,38.43,Delivered
DLY049341,O023323,3.81,28,62.0,182.94,Delivered
DLY049342,O027570,2.43,27,68.3,14.41,Delivered
DLY049343,O039082,9.98,34,69.4,12.32,Delivered
DLY049344,O046733,5.26,19,55.4,16.5,Delivered
DLY049345,O021678,1.95,38,44.4,52.27,Delivered
DLY049346,O001543,4.77,39,65.7,43.95,Delivered
DLY049347,O044262,1.17,10,32.7,92.07,Delivered
DLY049348,O011517,4.5,34,68.9,4.56,Delivered
DLY049349,O007057,5.18,6,59.7,39.0,Delivered
DLY049350,O035308,8.31,19,78.4,20.2,Delivered
DLY049351,O017338,1.14,19,46.6,58.5,Delivered
DLY049352,O023626,5.6,22,55.8,176.18,Delivered
DLY049353,O048137,1.93,36,59.0,12.78,Delivered
DLY049354,O006732,4.35,29,66.0,38.48,Delivered
DLY049355,O037615,2.7,28,51.7,24.59,Delivered
DLY049356,O006802,5.5,49,0.0,0.0,Failed
DLY049357,O024395,3.39,24,43.6,42.04,Delivered
DLY049358,O037099,6.57,13,61.6,147.97,Delivered
DLY049359,O008925,0.85,40,61.1,18.17,Delivered
DLY049360,O038103,12.49,26,90.6,91.92,Delivered
DLY049361,O023715,3.05,20,0.0,0.0,Failed
DLY049362,O009349,2.0,16,34.2,13.72,Delivered
DLY049363,O037498,5.82,33,75.6,80.65,Delivered
DLY049364,O022926,7.32,33,81.7,172.48,Delivered
DLY049365,O011175,6.94,13,63.0,55.62,Delivered
DLY049366,O021690,2.1,37,63.8,17.44,Delivered
DLY049367,O021546,4.04,19,66.9,47.55,Delivered
DLY049368,O024245,1.23,29,36.6,44.84,Delivered
DLY049369,O018541,2.61,20,27.8,80.92,Delivered
DLY049370,O001063,7.57,32,62.7,30.61,Delivered
DLY049371,O027193,2.66,32,59.8,6.32,Delivered
DLY049372,O001168,2.6,19,53.9,35.02,Delivered
DLY049373,O040420,5.45,25,58.7,129.21,Delivered
DLY049374,O021973,2.59,34,64.5,252.49,Delivered
DLY049375,O011131,6.62,31,65.1,36.8,Delivered
DLY049376,O031668,1.33,13,24.7,52.59,Delivered
DLY049377,O023577,2.74,21,0.0,0.0,Failed
DLY049378,O037260,8.82,18,62.3,109.95,Delivered
DLY049379,O021365,6.68,22,0.0,0.0,Failed
DLY049380,O008336,2.64,18,34.4,15.22,Delivered
DLY049381,O005487,16.73,20,103.7,55.57,Delivered
DLY049382,O032308,3.11,26,41.3,52.66,Delivered
DLY049383,O017102,3.24,30,64.0,24.37,Delivered
DLY049384,O035271,5.26,26,72.1,29.17,Delivered
DLY049385,O004361,3.64,16,61.1,96.22,Delivered
DLY049386,O036940,3.64,16,35.4,55.46,Delivered
DLY049387,O024467,4.44,22,70.1,42.85,Delivered
DLY049388,O049716,1.77,17,38.7,76.47,Delivered
DLY049389,O016780,15.58,17,0.0,0.0,Failed
DLY049390,O013924,0.99,21,46.1,7.22,Delivered
DLY049391,O047281,2.54,33,70.5,64.13,Delivered
DLY049392,O039955,1.92,30,46.1,28.96,Delivered
DLY049393,O000699,7.58,18,46.2,8.27,Delivered
DLY049394,O000729,5.62,33,86.4,133.15,Delivered
DLY049395,O046960,3.54,23,52.6,29.15,Delivered
DLY049396,O041556,4.56,47,0.0,0.0,Failed
DLY049397,O014398,1.94,16,41.2,79.04,Delivered
DLY049398,O044913,9.72,21,61.7,13.93,Delivered
DLY049399,O046353,2.6,54,58.9,112.22,Delivered
DLY049400,O021353,12.64,23,92.8,15.66,Delivered
DLY049401,O002915,7.45,19,61.9,20.34,Delivered
DLY049402,O047321,7.65,19,64.9,37.87,Delivered
DLY049403,O043287,0.86,23,35.4,84.7,Delivered
DLY049404,O005645,7.94,17,60.5,47.8,Delivered
DLY049405,O020151,0.86,26,0.0,0.0,Failed
DLY049406,O036209,6.58,23,60.2,25.38,Delivered
DLY049407,O044812,4.7,32,54.6,89.29,Delivered
DLY049408,O032480,3.86,23,0.0,0.0,Failed
DLY049409,O007358,4.49,36,0.0,0.0,Failed
DLY049410,O023191,6.32,29,64.0,32.87,Delivered
DLY049411,O034912,13.29,10,76.4,62.89,Delivered
DLY049412,O005105,5.53,26,54.6,49.04,Delivered
DLY049413,O037842,8.1,32,76.3,16.78,Delivered
DLY049414,O017956,9.05,31,72.7,19.01,Delivered
DLY049415,O020464,1.02,15,44.1,34.45,Delivered
DLY049416,O017507,19.56,25,124.5,93.39,Delivered
DLY049417,O048817,0.5,29,65.1,106.27,Delivered
DLY049418,O047296,7.66,13,50.2,15.34,Delivered
DLY049419,O035736,1.36,28,55.1,72.8,Delivered
DLY049420,O018889,2.51,21,28.2,51.67,Delivered
DLY049421,O038757,1.69,10,33.4,64.41,Delivered
DLY049422,O044426,1.51,13,23.7,48.12,Delivered
DLY049423,O027385,2.87,9,17.1,57.96,Delivered
DLY049424,O023549,7.43,27,52.7,84.71,Delivered
DLY049425,O033497,1.42,11,18.1,27.11,Delivered
DLY049426,O040356,2.93,29,69.6,69.49,Delivered
DLY049427,O007544,3.74,14,0.0,0.0,Failed
DLY049428,O000413,4.21,30,49.6,29.94,Delivered
DLY049429,O011339,3.33,17,0.0,0.0,Failed
DLY049430,O026093,0.95,32,55.2,33.93,Delivered
DLY049431,O038514,8.22,28,64.6,8.85,Delivered
DLY049432,O024053,8.41,12,44.6,35.75,Delivered
DLY049433,O017210,8.62,13,49.3,144.87,Delivered
DLY049434,O003268,4.25,22,45.3,11.49,Delivered
DLY049435,O020359,2.52,33,61.3,43.27,Delivered
DLY049436,O041577,3.23,17,65.2,32.61,Delivered
DLY049437,O000418,2.99,34,57.2,29.67,Delivered
DLY049438,O011262,7.0,14,54.5,35.54,Delivered
DLY049439,O009818,1.28,33,52.4,19.48,Delivered
DLY049440,O015306,0.94,16,31.1,3.46,Delivered
DLY049441,O049050,6.52,15,51.6,34.31,Delivered
DLY049442,O023133,2.45,19,35.0,55.92,Delivered
DLY049443,O025352,4.27,11,55.5,29.94,Delivered
DLY049444,O028762,5.78,27,79.6,41.32,Delivered
DLY049445,O027473,1.74,19,43.7,87.21,Delivered
DLY049446,O027351,4.71,15,32.8,6.99,Delivered
DLY049447,O034851,9.17,34,76.8,31.97,Delivered
DLY049448,O027123,1.38,28,35.4,38.02,Delivered
DLY049449,O031997,4.95,17,54.8,14.15,Delivered
DLY049450,O012162,0.75,18,34.2,56.88,Delivered
DLY049451,O003374,6.34,15,42.4,73.79,Delivered
DLY049452,O038495,4.22,24,68.2,23.43,Delivered
DLY049453,O020492,2.79,16,39.6,26.4,Delivered
DLY049454,O043405,1.91,23,46.3,11.55,Delivered
DLY049455,O020765,1.05,34,66.3,60.9,Delivered
DLY049456,O024108,4.29,18,49.7,18.36,Delivered
DLY049457,O017451,7.93,22,61.0,42.67,Delivered
DLY049458,O003914,11.19,21,85.0,12.97,Delivered
DLY049459,O046248,2.3,39,92.3,74.2,Delivered
DLY049460,O038305,1.12,23,0.0,0.0,Failed
DLY049461,O032321,3.07,13,58.6,10.04,Delivered
DLY049462,O040771,0.6,7,33.6,31.35,Delivered
DLY049463,O038156,6.45,29,71.6,93.21,Delivered
DLY049464,O028075,4.82,32,77.5,45.42,Delivered
DLY049465,O035507,2.13,20,36.3,176.96,Delivered
DLY049466,O005053,6.8,14,42.6,9.11,Delivered
DLY049467,O004001,5.47,29,68.7,34.49,Delivered
DLY049468,O026145,5.03,24,55.8,24.53,Delivered
DLY049469,O035196,3.89,19,53.7,21.28,Delivered
DLY049470,O011939,8.72,24,71.5,26.14,Delivered
DLY049471,O006834,4.0,14,25.9,4.53,Delivered
DLY049472,O018072,3.82,23,44.8,100.16,Delivered
DLY049473,O000852,7.59,39,92.3,62.49,Delivered
DLY049474,O022688,3.45,21,52.4,18.96,Delivered
DLY049475,O025472,12.68,25,93.4,11.48,Delivered
DLY049476,O049116,2.48,26,54.0,22.32,Delivered
DLY049477,O029169,2.88,19,50.9,129.73,Delivered
DLY049478,O030978,11.12,27,64.4,18.0,Delivered
DLY049479,O038647,7.39,26,81.8,64.25,Delivered
DLY049480,O027664,1.39,14,34.3,85.22,Delivered
DLY049481,O004612,1.96,17,41.1,175.0,Delivered
DLY049482,O016365,2.64,22,33.9,63.51,Delivered
DLY049483,O009541,5.95,49,0.0,0.0,Failed
DLY049484,O041976,2.35,28,73.2,42.66,Delivered
DLY049485,O009824,8.46,20,72.9,47.69,Delivered
DLY049486,O035258,7.45,24,75.5,27.62,Delivered
DLY049487,O044691,10.65,20,57.0,51.88,Delivered
DLY049488,O023290,3.0,33,0.0,0.0,Failed
DLY049489,O040159,2.92,27,50.6,18.46,Delivered
DLY049490,O002850,2.01,24,49.2,101.61,Delivered
DLY049491,O031844,3.88,16,33.9,31.86,Delivered
DLY049492,O032581,3.01,25,41.0,76.84,Delivered
DLY049493,O014070,0.91,32,44.3,19.23,Delivered
DLY049494,O023050,3.95,17,47.1,17.04,Delivered
DLY049495,O038650,1.47,20,18.3,47.04,Delivered
DLY049496,O026647,3.56,16,30.4,128.02,Delivered
DLY049497,O037221,8.27,30,72.8,39.52,Delivered
DLY049498,O026212,3.03,30,49.1,44.73,Delivered
DLY049499,O029223,1.22,21,0.0,0.0,Failed
DLY049500,O035248,4.04,30,71.6,36.13,Delivered
DLY049501,O043226,1.68,13,46.5,69.74,Delivered
DLY049502,O043920,7.86,13,48.9,25.1,Delivered
DLY049503,O029900,6.16,11,33.0,47.04,Delivered
DLY049504,O049658,0.6,19,27.4,14.7,Delivered
DLY049505,O013246,3.23,36,75.4,23.31,Delivered
DLY049506,O030446,6.44,27,49.1,54.36,Delivered
DLY049507,O013297,4.76,12,0.0,0.0,Failed
DLY049508,O044079,2.4,28,67.7,31.98,Delivered
DLY049509,O009436,4.8,31,56.9,25.68,Delivered
DLY049510,O027933,0.72,46,70.7,40.54,Delivered
DLY049511,O019129,6.6,19,60.2,53.56,Delivered
DLY049512,O007254,0.5,40,67.5,43.71,Delivered
DLY049513,O013285,4.24,19,56.2,45.87,Delivered
DLY049514,O003507,2.09,10,36.2,31.48,Delivered
DLY049515,O001680,6.24,12,39.5,66.38,Delivered
DLY049516,O019532,2.9,31,67.0,39.17,Delivered
DLY049517,O008131,0.65,41,52.7,54.68,Delivered
DLY049518,O047894,10.12,15,54.7,32.78,Delivered
DLY049519,O016965,0.72,15,55.5,41.95,Delivered
DLY049520,O009663,4.81,45,74.3,10.02,Delivered
DLY049521,O029376,1.39,22,29.0,14.73,Delivered
DLY049522,O013501,4.24,11,36.1,9.83,Delivered
DLY049523,O003344,1.6,31,35.9,26.54,Delivered
DLY049524,O045953,0.74,30,57.7,3.03,Delivered
DLY049525,O049013,2.78,13,0.0,0.0,Failed
DLY049526,O045544,2.28,19,59.8,112.73,Delivered
DLY049527,O020057,3.49,32,40.9,26.71,Delivered
DLY049528,O005238,20.0,21,102.8,68.65,Delivered
DLY049529,O007806,3.25,9,36.8,73.97,Delivered
DLY049530,O046176,0.68,14,46.5,9.98,Delivered
DLY049531,O016897,5.7,26,57.5,44.34,Delivered
DLY049532,O029306,4.47,34,76.5,43.28,Delivered
DLY049533,O001082,6.16,18,59.4,43.11,Delivered
DLY049534,O009205,0.76,13,31.6,84.37,Delivered
DLY049535,O034700,8.11,25,88.3,88.4,Delivered
DLY049536,O023945,10.61,16,72.3,35.76,Delivered
DLY049537,O001151,6.0,11,53.7,64.02,Delivered
DLY049538,O005950,0.85,20,33.4,98.06,Delivered
DLY049539,O008309,3.41,11,33.7,42.47,Delivered
DLY049540,O032218,5.8,20,50.0,15.15,Delivered
DLY049541,O025317,9.14,20,68.2,23.34,Delivered
DLY049542,O025946,2.44,24,46.2,4.39,Delivered
DLY049543,O047031,2.72,35,47.0,22.15,Delivered
DLY049544,O037946,2.33,30,74.0,60.5,Delivered
DLY049545,O028252,0.86,21,0.0,0.0,Failed
DLY049546,O014099,5.43,14,38.6,39.64,Delivered
DLY049547,O017215,3.89,14,44.7,7.3,Delivered
DLY049548,O008312,0.66,20,0.0,0.0,Failed
DLY049549,O021137,4.07,21,43.3,26.09,Delivered
DLY049550,O026259,5.18,36,69.0,42.81,Delivered
DLY049551,O018078,6.9,45,88.5,38.08,Delivered
DLY049552,O046186,7.79,17,49.1,111.38,Delivered
DLY049553,O017020,10.3,10,80.4,70.18,Delivered
DLY049554,O037234,7.9,16,68.9,74.47,Delivered
DLY049555,O028941,20.0,36,114.3,32.62,Delivered
DLY049556,O039568,7.27,41,81.2,83.54,Delivered
DLY049557,O007988,3.29,18,42.4,12.5,Delivered
DLY049558,O007080,8.5,30,76.0,8.93,Delivered
DLY049559,O039735,14.7,27,88.8,31.65,Delivered
DLY049560,O015203,10.86,30,0.0,0.0,Failed
DLY049561,O004143,2.28,32,44.3,156.83,Delivered
DLY049562,O032094,1.89,12,59.8,8.41,Delivered
DLY049563,O000877,2.1,46,74.9,30.84,Delivered
DLY049564,O021700,3.39,21,51.2,13.73,Delivered
DLY049565,O021607,3.81,27,69.6,50.87,Delivered
DLY049566,O049157,2.42,34,70.0,29.15,Delivered
DLY049567,O048748,7.79,16,63.1,12.42,Delivered
DLY049568,O003052,7.52,13,54.9,69.75,Delivered
DLY049569,O019509,4.22,33,69.4,32.38,Delivered
DLY049570,O014600,6.08,16,42.0,146.35,Delivered
DLY049571,O048097,8.06,14,55.7,23.4,Delivered
DLY049572,O027237,3.88,27,45.6,10.69,Delivered
DLY049573,O002492,3.48,32,56.3,6.35,Delivered
DLY049574,O015339,9.12,9,44.5,11.06,Delivered
DLY049575,O029750,6.56,26,61.2,18.56,Delivered
DLY049576,O004778,1.31,34,60.7,55.73,Delivered
DLY049577,O042676,1.25,45,0.0,0.0,Failed
DLY049578,O031025,1.1,16,29.9,47.75,Delivered
DLY049579,O031290,5.11,26,66.0,58.58,Delivered
DLY049580,O022678,3.96,22,52.3,20.94,Delivered
DLY049581,O028313,0.54,31,40.5,5.23,Delivered
DLY049582,O033622,6.4,47,73.1,48.37,Delivered
DLY049583,O010967,1.73,24,38.9,25.34,Delivered
DLY049584,O013122,4.78,33,63.0,89.89,Delivered
DLY049585,O032098,9.36,31,74.0,34.52,Delivered
DLY049586,O013404,4.14,17,43.7,59.74,Delivered
DLY049587,O022387,4.0,16,0.0,0.0,Failed
DLY049588,O025548,3.21,36,75.5,36.92,Delivered
DLY049589,O010894,0.93,17,38.1,45.93,Delivered
DLY049590,O004496,4.82,30,0.0,0.0,Failed
DLY049591,O040942,3.18,36,42.9,13.22,Delivered
DLY049592,O006656,1.64,9,29.3,26.48,Delivered
DLY049593,O012040,7.88,19,45.0,31.47,Delivered
DLY049594,O002369,5.89,32,56.5,41.44,Delivered
DLY049595,O004781,5.2,32,76.0,58.25,Delivered
DLY049596,O045092,6.82,31,88.2,11.94,Delivered
DLY049597,O024377,0.5,31,0.0,0.0,Failed
DLY049598,O022010,2.02,11,49.5,32.19,Delivered
DLY049599,O023356,12.27,32,106.7,32.09,Delivered
DLY049600,O008717,2.48,24,61.0,27.67,Delivered
DLY049601,O010648,4.41,10,46.9,18.81,Delivered
DLY049602,O029593,7.4,31,77.9,16.22,Delivered
DLY049603,O038755,0.6,18,42.0,37.44,Delivered
DLY049604,O019191,1.03,26,59.1,22.29,Delivered
DLY049605,O005802,1.81,18,38.8,16.49,Delivered
DLY049606,O039975,8.4,33,69.6,84.67,Delivered
DLY049607,O040112,7.42,42,82.7,60.71,Delivered
DLY049608,O012534,0.96,13,44.5,47.07,Delivered
DLY049609,O040329,3.09,17,0.0,0.0,Failed
DLY049610,O040865,5.11,30,55.0,23.11,Delivered
DLY049611,O027752,6.07,43,64.9,68.2,Delivered
DLY049612,O000785,3.03,30,70.0,192.64,Delivered
DLY049613,O045018,1.7,14,41.7,214.91,Delivered
DLY049614,O034178,2.1,16,62.0,10.27,Delivered
DLY049615,O010730,4.28,24,71.2,23.75,Delivered
DLY049616,O016539,5.21,31,61.9,7.51,Delivered
DLY049617,O035778,3.69,32,73.3,109.28,Delivered
DLY049618,O018071,5.47,19,53.0,38.9,Delivered
DLY049619,O011094,1.61,26,30.0,26.66,Delivered
DLY049620,O004015,1.69,38,49.1,32.58,Delivered
DLY049621,O007456,3.26,12,37.0,25.21,Delivered
DLY049622,O045682,2.58,10,30.0,26.83,Delivered
DLY049623,O036632,3.46,20,41.2,9.7,Delivered
DLY049624,O034664,4.42,9,42.6,35.69,Delivered
DLY049625,O038211,1.46,24,48.1,70.74,Delivered
DLY049626,O000570,1.8,21,41.7,271.38,Delivered
DLY049627,O023094,5.07,23,45.2,21.96,Delivered
DLY049628,O032746,5.48,16,48.5,14.94,Delivered
DLY049629,O034585,5.22,36,60.7,9.16,Delivered
DLY049630,O026642,9.42,9,71.4,32.38,Delivered
DLY049631,O019779,3.56,20,32.5,47.44,Delivered
